-1.936430233222935726e+00 -1.846574054351255825e+02 -1.105516133181116857e+03
-2.480398456917606020e-01 -2.385311915425526408e+01 -1.416711137275500789e+02
-9.496839340757425862e-01 -8.880230819981875356e+01 -5.297671165660276529e+02
7.949075633365052518e-01 7.895413347030473972e+01 4.731412395375035089e+02
6.736262916668495082e-01 6.071425668564573641e+01 3.592146284843095145e+02
-7.611674650158452293e-02 -8.746511114830996192e+00 -5.220894540426219521e+01
-7.173839487152509076e-01 -8.584995779536339455e+01 -5.207219255753639118e+02
6.640672866656159856e-01 6.008800007157272915e+01 3.595182207882769490e+02
-2.931159779141511823e+00 -2.930487372700712854e+02 -1.759531553460870100e+03
-3.663486032643461510e-01 -4.192997184664415045e+01 -2.538632409342623077e+02
-4.873692573526465788e-01 -5.003374897387703157e+01 -3.010007334831373100e+02
4.713420863776182634e-01 5.506372152291368849e+01 3.324966124791178572e+02
7.437044915510530041e-01 7.210864897853841171e+01 4.317752788892872786e+02
2.293412465249277388e-01 1.652106997385470777e+01 9.498485830757797999e+01
-4.569774460531367821e-01 -4.962222541943841492e+01 -2.991174248148888637e+02
-4.917230377966184118e-01 -4.785893517432683808e+01 -2.883076675931529849e+02
9.786129734658695067e-01 9.803188685853720585e+01 5.894169852208011662e+02
1.286168953185953923e+00 1.222177537028389622e+02 7.306321170040722563e+02
-8.089051719462592160e-02 -2.152850284394578040e+00 -9.867073608111660121e+00
3.036623488582094188e-01 2.578190985602616081e+01 1.518362774260192225e+02
5.057139682002752545e-01 5.134477425979590492e+01 3.084955306207161243e+02
-5.826381134543933138e-01 -5.491077831610189008e+01 -3.288721398210157076e+02
-2.024060351995930596e+00 -1.986052484616208176e+02 -1.189187439870199796e+03
-7.039043347967167685e-01 -8.587404466336253961e+01 -5.208606469385709943e+02
-5.488781307770682627e-01 -5.223755977425239649e+01 -3.118932578589491413e+02
-1.233053717557532458e+00 -1.225428649254881179e+02 -7.338792043959202829e+02
4.759700297422419513e-01 4.113610819674557462e+01 2.447129019770246714e+02
-9.451213666206461639e-01 -8.346317725969835521e+01 -4.969826186820308180e+02
9.547700332626940511e-01 9.288909900148922816e+01 5.575905241527782437e+02
-3.798796724589804108e-01 -4.802877361769808573e+01 -2.914848233725369937e+02
1.043090879737318677e-01 1.282789848159458579e+01 7.655743389489263961e+01
7.008221528369313891e-01 7.295508693890469942e+01 4.388283239415125081e+02
2.466171040808195492e-01 2.736141059808506881e+01 1.642871736539591723e+02
1.112347267380975557e+00 9.565653246789715070e+01 5.672980827002166961e+02
3.223188038549690271e-01 3.061961029169711068e+01 1.835421680463139751e+02
6.873608519680102225e-01 5.352824012461897496e+01 3.159716567989149212e+02
-1.622082027423524364e+00 -1.617636945363368568e+02 -9.694296206523232513e+02
-5.298233454690879363e-01 -4.263735479980366705e+01 -2.515842449382536756e+02
-5.887874772635701692e-01 -6.797718704294592840e+01 -4.095591935728901376e+02
8.587769765535911981e-01 9.650589891249144614e+01 5.811169563480688112e+02
9.159001039045667758e-01 8.889952136585603171e+01 5.326790863003462846e+02
1.228885837930514396e-01 2.661728226563888455e+01 1.637583345911399419e+02
-9.719471073674034178e-01 -8.641148484799586527e+01 -5.146051037597680988e+02
5.293544406355649157e-01 5.647314609421579235e+01 3.391176246922781843e+02
-9.283022912215418976e-02 -1.745092114770330127e+01 -1.085911096568178920e+02
-1.375698965405361684e-01 -1.771865001700107456e+01 -1.083840543909869609e+02
-1.305003441142163489e-01 -2.527888688198078881e+01 -1.565127450193925540e+02
-5.455296478999280968e-02 -9.103690554965188753e+00 -5.706904844503560525e+01
1.243262124711161487e+00 1.080760969136859444e+02 6.421713393155934000e+02
5.913145739966115810e-01 7.043158687870740664e+01 4.273507160603748503e+02
5.999163075604480033e-01 6.845801034280370345e+01 4.153951495519684727e+02
-8.816555578410666394e-01 -8.137743086323578723e+01 -4.881782135842200319e+02
-1.834655333630173413e+00 -1.884438738451767108e+02 -1.132484268625270715e+03
1.639640076572543570e-01 9.370338161368060526e+00 5.194811526205359087e+01
-4.266073979496640134e-01 -4.213345064263256035e+01 -2.518787525665391342e+02
5.633281889573156231e-01 7.207432308593462267e+01 4.372292260422486834e+02
-1.688165168648555203e-01 -2.181060635859616070e+01 -1.346613548940799490e+02
-6.603822624068592662e-01 -6.877870079388733870e+01 -4.131171286056784879e+02
-2.490102537668677229e-01 -2.943718103259102037e+01 -1.797083462974514418e+02
1.178555958842050666e+00 1.198721211501625419e+02 7.207370165798023436e+02
1.332190164238602703e+00 1.370753652316774378e+02 8.226041403101753531e+02
-1.137755097447944001e-02 -1.430781846333811913e+01 -9.060969567889932819e+01
-2.322141791827994517e+00 -2.379460555228093597e+02 -1.429977992691903637e+03
-7.670381619222654823e-01 -8.802008565899619441e+01 -5.333911711087263257e+02
3.731371630999478217e-01 2.654450390897911305e+01 1.537198252632917388e+02
-2.040966907437551825e+00 -2.059611656800708204e+02 -1.236435883202041850e+03
-4.619489296898771635e-01 -3.783089712851698039e+01 -2.248506343932639879e+02
-2.600659895099816099e-01 -3.694668151797611699e+01 -2.264656970493656161e+02
-1.214571091619370685e-01 -6.122603200690628356e+00 -3.235481014824078727e+01
6.356387451835512348e-01 6.368897185093441493e+01 3.825270029659150168e+02
-2.249777484243863146e+00 -2.287735709666131925e+02 -1.376612825920492241e+03
1.001183946178019202e+00 1.018662455631578183e+02 6.115307107958698225e+02
-1.635509983019095559e+00 -1.547415159946370409e+02 -9.264586871025660457e+02
6.657544426882305855e-01 5.127539155058765630e+01 3.003234233168771539e+02
-1.019047096682847986e+00 -1.084061798227318150e+02 -6.545826412183830598e+02
-1.127063509219670134e+00 -1.171109708583652349e+02 -7.048620939745197802e+02
-1.154390032288796997e+00 -1.090489595441592172e+02 -6.504044343120781377e+02
-2.067702239539269904e+00 -2.287561122708211769e+02 -1.381867416787677030e+03
4.319071422408279903e-01 4.018129019042575578e+01 2.401924912636884528e+02
2.004924583602472055e+00 2.003788620254339321e+02 1.200952700613302795e+03
-3.994756084145392738e-01 -3.479567445383531066e+01 -2.069713005189375679e+02
6.891126804756901869e-01 7.006807354092296691e+01 4.200130342954358866e+02
-3.924478929855648168e-01 -4.025194147180793891e+01 -2.414594330645905416e+02
1.515342545753011860e+00 1.595963672076180160e+02 9.613576646817625715e+02
1.695240872147514954e+00 1.592156218901607474e+02 9.535616125424536449e+02
-7.765101789194346349e-01 -7.492556859832299665e+01 -4.494960436056985031e+02
6.090815857749670714e-01 4.720040524355010092e+01 2.787013733948432446e+02
-2.114961356062843023e-01 -1.604092806850459496e+01 -9.565837868315001913e+01
-5.181210991190591253e-01 -6.923463847672201155e+01 -4.223098086587527291e+02
-1.084940250060206557e+00 -1.261419741563894092e+02 -7.642594328065721356e+02
1.216036341357610739e+00 1.172991029077819007e+02 6.994484558181358125e+02
-1.972943346670056053e-01 -1.571419299013722615e+01 -9.277978340134738744e+01
-8.976802925273222877e-01 -8.451969933839505700e+01 -5.067215861349189936e+02
-1.079904310091267750e+00 -1.141943452260815945e+02 -6.860698020775264467e+02
2.229837865740661229e+00 2.374481338506970474e+02 1.432440157050659536e+03
8.785542064645849303e-01 7.341423925314219900e+01 4.335961955331122226e+02
-1.346878074654758395e+00 -1.289951615347303004e+02 -7.722975505579563560e+02
7.876739510355434959e-01 7.396139931738971995e+01 4.417197535174810241e+02
4.853628088793752737e-01 4.285116914140355959e+01 2.532638403039631783e+02
9.780798832554453703e-01 9.539499850030318839e+01 5.693254743015371560e+02
-1.743791418786625247e+00 -1.759071394428504789e+02 -1.056400899182134026e+03
2.121328129352695879e-01 2.939908822225828544e+01 1.785794511952760786e+02
1.255806692367626431e-01 7.627321363521382125e+00 4.189716769096741444e+01
-8.343395880899809880e-01 -9.030233406170054877e+01 -5.431795388551322503e+02
2.336858870889050088e+00 2.281183209280749509e+02 1.366026377537863254e+03
1.323528098263125063e-01 1.521111525459035718e+01 9.273465200478558756e+01
-4.351647983332502800e-01 -3.677500091855408471e+01 -2.190702109681853642e+02
-5.986508177535511122e-01 -4.554494692851630333e+01 -2.666843561482261293e+02
1.159673100425985037e+00 9.783050710016770779e+01 5.771258099552836711e+02
2.830051173095204931e-01 1.454309165719769936e+01 8.180804907401514470e+01
-2.385788156539571381e-01 -3.578217623742482090e+01 -2.170153886624442521e+02
-7.484218998381831911e-01 -7.358530902637888005e+01 -4.397559987568324686e+02
